Pair,Ticker,Outright,LookThrough,Sector,SuperSector,Industry,Return,SuperSectorIndex,SuperSectorIndexReturn
ABC29,BPE IM Equity,0,-0.4,Banks,Banks,Financials,-1.94398,SX7P Index,-0.6109482
ABC29,BRE IM Equity,0,-0.4,Automobiles & Parts,Automobiles & Parts,Consumer Goods,2.66323,SXAP Index,0.498554
ABC29,BZU IM Equity,0,-0.3,Construction & Materials,Construction & Materials,Industrials,1.585014,SXOP Index,0.4328029
ABC29,CNHI IM Equity,0,-1.9,Industrial Engineering,Industrial Goods & Services,Industrials,2.326102,SXNP Index,1.163616
ABC29,CPR IM Equity,0,-0.8,Beverages,Food & Beverage,Consumer Goods,-0.06877579,SX3P Index,0.2192515
ABC29,ENEL IM Equity,0,-7.8,Electricity,Utilities,Utilities,-0.1442407,SX6P Index,-0.4399267
ABC29,ENI IM Equity,0,-8.4,Oil & Gas Producers,Oil & Gas,Oil & Gas,1.311596,SXEP Index,1.379135
ABC29,EXO IM Equity,78,-1.3,Financial Services,Financial Services,Financials,1.421144,SXFP Index,-0.1056954
ABC29,FBK IM Equity,0,-0.8,Banks,Banks,Financials,0.2410122,SX7P Index,-0.6109482
ABC29,FCA IM Equity,-15.8,-3.8,Automobiles & Parts,Automobiles & Parts,Consumer Goods,0.6323925,SXAP Index,0.498554
ABC29,G IM Equity,0,-3.9,Nonlife Insurance,Insurance,Financials,-0.446889,SXIP Index,0.0144087
ABC29,IG IM Equity,0,-0.5,"Gas, Water & Multiutilities",Utilities,Utilities,-1.088321,SX6P Index,-0.4399267
ABC29,ISP IM Equity,0,-7.1,Banks,Banks,Financials,-1.597506,SX7P Index,-0.6109482
ABC29,LDO IM Equity,0,-0.7,Aerospace & Defense,Industrial Goods & Services,Industrials,-0.3021148,SXNP Index,1.163616
ABC29,LUX IM Equity,0,-1.8,Personal Goods,Personal & Household Goods,Consumer Goods,0.6832075,SXQP Index,0.5819758
ABC29,MB IM Equity,0,-1,Banks,Banks,Financials,-1.349031,SX7P Index,-0.6109482
ABC29,MONC IM Equity,0,-1.3,Personal Goods,Personal & Household Goods,Consumer Goods,2.234043,SXQP Index,0.5819758
ABC29,MS IM Equity,0,-0.2,Media,Media,Consumer Services,1.757598,SXMP Index,0.9075618
ABC29,PIRC IM Equity,0,-0.6,Automobiles & Parts,Automobiles & Parts,Consumer Goods,-0.4450626,SXAP Index,0.498554
ABC29,PRY IM Equity,0,-1,Electronic & Electrical Equipment,Industrial Goods & Services,Industrials,2.211765,SXNP Index,1.163616
ABC29,PST IM Equity,0,-0.7,Life Insurance,Insurance,Financials,0.9345794,SXIP Index,0.0144087
ABC29,RACE IM Equity,0,-3.1,Automobiles & Parts,Automobiles & Parts,Consumer Goods,1.820546,SXAP Index,0.498554
ABC29,REC IM Equity,0,-0.7,Pharmaceuticals & Biotechnology,Health Care,Health Care,2.479339,SXDP Index,0.646873
ABC29,SFER IM Equity,0,-0.2,Personal Goods,Personal & Household Goods,Consumer Goods,3.024819,SXQP Index,0.5819758
ABC29,SPM IM Equity,0,-0.5,"Oil Equipment, Services & Distribution",Oil & Gas,Oil & Gas,1.367855,SXEP Index,1.379135
ABC29,SRG IM Equity,0,-1.7,"Gas, Water & Multiutilities",Utilities,Utilities,-0.8542298,SX6P Index,-0.4399267
ABC29,STM IM Equity,0,-2.5,Technology Hardware & Equipment,Technology,Technology,2.089864,SX8P Index,1.215296
ABC29,TEN IM Equity,0,-1.6,Industrial Metals & Mining,Basic Resources,Basic Materials,0.45676,SXPP Index,-0.2781055
ABC29,TIT IM Equity,0,-1.4,Fixed Line Telecommunications,Telecommunications,Telecommunications,-2.481618,SXKP Index,-0.4873369
ABC29,TRN IM Equity,0,-1.4,Electricity,Utilities,Utilities,-0.681431,SX6P Index,-0.4399267
ABC29,UBI IM Equity,0,-0.7,Banks,Banks,Financials,-1.471454,SX7P Index,-0.6109482
ABC29,UCG IM Equity,0,-6.7,Banks,Banks,Financials,-1.605072,SX7P Index,-0.6109482
ABC29,UNI IM Equity,0,-0.4,Nonlife Insurance,Insurance,Financials,-1.372663,SXIP Index,0.0144087
ABC29,US IM Equity,0,-0.3,Nonlife Insurance,Insurance,Financials,-1.295466,SXIP Index,0.0144087
ABC32,AIR FP Equity,0,-3.6,Aerospace & Defense,Industrial Goods & Services,Industrials,3.963783,SXNP Index,1.163616
ABC32,ALCRE FP Equity,0,-0.9,Real Estate Investment & Services,Real Estate,Financials,0,SX86P Index,0.4804201
ABC32,ARL GR Equity,0,-0.4,Financial Services,Financial Services,Financials,-0.2267574,SXFP Index,-0.1056954
ABC32,ATL IM Equity,-39.6,0,Industrial Transportation,Industrial Goods & Services,Industrials,0.68,SXNP Index,1.163616
ABC32,B4B GR Equity,0,-0.3,Food & Drug Retailers,Retail,Consumer Services,0,SXRP Index,0.6251879
ABC32,BNR GR Equity,0,-1.3,Chemicals,Chemicals,Basic Materials,0.4486134,SX4P Index,0.7524279
ABC32,BOSS GR Equity,0,-0.8,Personal Goods,Personal & Household Goods,Consumer Goods,1.787122,SXQP Index,0.5819758
ABC32,CEC GR Equity,0,-0.2,General Retailers,Retail,Consumer Services,-1.712604,SXRP Index,0.6251879
ABC32,DEQ GR Equity,0,-0.3,Real Estate Investment & Services,Real Estate,Financials,-0.9204471,SX86P Index,0.4804201
ABC32,DHER GR Equity,0,-0.9,General Retailers,Retail,Consumer Services,-3.498191,SXRP Index,0.6251879
ABC32,DMP GY Equity,54.4,0,Pharmaceuticals & Biotechnology,Health Care,Health Care,-1.193401,SXDP Index,0.646873
ABC32,DUE GR Equity,0,-0.3,Industrial Engineering,Industrial Goods & Services,Industrials,3.807773,SXNP Index,1.163616
ABC32,DWNI GR Equity,0,-2.4,Real Estate Investment & Services,Real Estate,Financials,0.5612494,SX86P Index,0.4804201
ABC32,EVD GR Equity,0,-0.4,Media,Media,Consumer Services,2.577059,SXMP Index,0.9075618
ABC32,EVK GR Equity,0,-0.8,Chemicals,Chemicals,Basic Materials,1.288572,SX4P Index,0.7524279
ABC32,FIE GR Equity,0,-0.2,General Retailers,Retail,Consumer Services,-0.6008584,SXRP Index,0.6251879
ABC32,FPE3 GR Equity,0,-0.5,Chemicals,Chemicals,Basic Materials,0.8372093,SX4P Index,0.7524279
ABC32,FRA GR Equity,0,-0.5,Industrial Transportation,Industrial Goods & Services,Industrials,-0.2886003,SXNP Index,1.163616
ABC32,G1A GR Equity,0,-0.8,Industrial Engineering,Industrial Goods & Services,Industrials,1.887477,SXNP Index,1.163616
ABC32,G24 GR Equity,0,-0.9,Software & Computer Services,Technology,Technology,0.5919662,SX8P Index,1.215296
ABC32,GXI GR Equity,0,-0.4,Health Care Equipment & Services,Health Care,Health Care,0.5747126,SXDP Index,0.646873
ABC32,GYC GR Equity,0,-0.4,Real Estate Investment & Services,Real Estate,Financials,0.8174387,SX86P Index,0.4804201
ABC32,HLE GR Equity,0,-0.4,Automobiles & Parts,Automobiles & Parts,Consumer Goods,0.8522727,SXAP Index,0.498554
ABC32,HNR1 GR Equity,0,-1.1,Nonlife Insurance,Insurance,Financials,-0.09090909,SXIP Index,0.0144087
ABC32,HOT GR Equity,0,-0.5,Construction & Materials,Construction & Materials,Industrials,1.550388,SXOP Index,0.4328029
ABC32,IGY GR Equity,0,-0.8,"Gas, Water & Multiutilities",Utilities,Utilities,-0.1092299,SX6P Index,-0.4399267
ABC32,JUN3 GR Equity,0,-0.3,Industrial Engineering,Industrial Goods & Services,Industrials,3.263708,SXNP Index,1.163616
ABC32,KGX GR Equity,0,-0.7,Industrial Engineering,Industrial Goods & Services,Industrials,0.4066312,SXNP Index,1.163616
ABC32,LEG GR Equity,0,-1,Real Estate Investment & Services,Real Estate,Financials,0.8519702,SX86P Index,0.4804201
ABC32,LEO GR Equity,0,-0.2,Electronic & Electrical Equipment,Industrial Goods & Services,Industrials,-1.418275,SXNP Index,1.163616
ABC32,LXS GR Equity,0,-1,Chemicals,Chemicals,Basic Materials,0.2642396,SX4P Index,0.7524279
ABC32,MRK GY Equity,-6.5,0,Pharmaceuticals & Biotechnology,Health Care,Health Care,1.292901,SXDP Index,0.646873
ABC32,MTX GR Equity,0,-1.5,Aerospace & Defense,Industrial Goods & Services,Industrials,1.671827,SXNP Index,1.163616
ABC32,NDA GR Equity,0,-0.4,Industrial Metals & Mining,Basic Resources,Basic Materials,-0.8638666,SXPP Index,-0.2781055
ABC32,NOEJ GR Equity,0,-0.3,Automobiles & Parts,Automobiles & Parts,Consumer Goods,-1.878736,SXAP Index,0.498554
ABC32,OSR GR Equity,0,-0.6,Electronic & Electrical Equipment,Industrial Goods & Services,Industrials,0.4989727,SXNP Index,1.163616
ABC32,PBB GR Equity,0,-0.3,Banks,Banks,Financials,-0.1491424,SX7P Index,-0.6109482
ABC32,PSM GR Equity,0,-0.9,Media,Media,Consumer Services,1.873001,SXMP Index,0.9075618
ABC32,PUM GR Equity,0,-0.7,Personal Goods,Personal & Household Goods,Consumer Goods,0.927835,SXQP Index,0.5819758
ABC32,REC IM Equity,35.2,0,Pharmaceuticals & Biotechnology,Health Care,Health Care,2.479339,SXDP Index,0.646873
ABC32,RHM GR Equity,0,-0.7,Aerospace & Defense,Industrial Goods & Services,Industrials,-1.243375,SXNP Index,1.163616
ABC32,RKET GR Equity,0,-0.4,Financial Services,Financial Services,Financials,-0.7539411,SXFP Index,-0.1056954
ABC32,RTL BB Equity,0,-0.4,Media,Media,Consumer Services,1.228501,SXMP Index,0.9075618
ABC32,SAX GR Equity,0,-0.2,Media,Media,Consumer Services,0.6603774,SXMP Index,0.9075618
ABC32,SDF GR Equity,0,-0.7,Chemicals,Chemicals,Basic Materials,0.7611798,SX4P Index,0.7524279
ABC32,SHA GR Equity,0,-0.3,Automobiles & Parts,Automobiles & Parts,Consumer Goods,2.44119,SXAP Index,0.498554
ABC32,SPR GR Equity,0,-0.5,Media,Media,Consumer Services,0.9404389,SXMP Index,0.9075618
ABC32,SY1 GR Equity,0,-1.6,Chemicals,Chemicals,Basic Materials,-0.2547771,SX4P Index,0.7524279
ABC32,SZG GR Equity,0,-0.2,Industrial Metals & Mining,Basic Resources,Basic Materials,1.09432,SXPP Index,-0.2781055
ABC32,TEG GR Equity,0,-0.5,Real Estate Investment & Services,Real Estate,Financials,0.3600823,SX86P Index,0.4804201
ABC32,TLX GR Equity,0,-0.3,Nonlife Insurance,Insurance,Financials,0.1253919,SXIP Index,0.0144087
ABC32,UN01 GR Equity,0,-0.9,"Gas, Water & Multiutilities",Utilities,Utilities,0.3014318,SX6P Index,-0.4399267
ABC32,WCH GR Equity,0,-0.3,Chemicals,Chemicals,Basic Materials,4.934498,SX4P Index,0.7524279
ABC32,ZAL GR Equity,0,-1.2,General Retailers,Retail,Consumer Services,2.532949,SXRP Index,0.6251879
ABC33,AAL LN Equity,0,-0.4,Mining,Basic Resources,Basic Materials,-0.8402394,SXPP Index,-0.2781055
ABC33,ABF LN Equity,0,-0.2,Food Producers,Food & Beverage,Consumer Goods,-0.03982477,SX3P Index,0.2192515
ABC33,ADM LN Equity,0,-0.1,Nonlife Insurance,Insurance,Financials,0.9303562,SXIP Index,0.0144087
ABC33,AHT LN Equity,0,-0.3,Support Services,Industrial Goods & Services,Industrials,1.125054,SXNP Index,1.163616
ABC33,ANTO LN Equity,0,-0.1,Mining,Basic Resources,Basic Materials,-0.6762295,SXPP Index,-0.2781055
ABC33,AV/ LN Equity,0,-0.5,Life Insurance,Insurance,Financials,-0.1203369,SXIP Index,0.0144087
ABC33,AZN LN Equity,0,-1.6,Pharmaceuticals & Biotechnology,Health Care,Health Care,0.4947669,SXDP Index,0.646873
ABC33,BA/ LN Equity,0,-0.5,Aerospace & Defense,Industrial Goods & Services,Industrials,0.496124,SXNP Index,1.163616
ABC33,BARC LN Equity,0,-0.8,Banks,Banks,Financials,-1.0086,SX7P Index,-0.6109482
ABC33,BATS LN Equity,0,-2.1,Tobacco,Personal & Household Goods,Consumer Goods,-0.70716,SXQP Index,0.5819758
ABC33,BDEV LN Equity,0,-0.1,Household Goods & Home Construction,Personal & Household Goods,Consumer Goods,-0.2272258,SXQP Index,0.5819758
ABC33,BKG LN Equity,0,-0.1,Household Goods & Home Construction,Personal & Household Goods,Consumer Goods,-0.1397429,SXQP Index,0.5819758
ABC33,BLND LN Equity,0,-0.2,Real Estate Investment Trusts,Real Estate,Financials,-0.3623188,SX86P Index,0.4804201
ABC33,BLT LN Equity,0,-0.8,Mining,Basic Resources,Basic Materials,-0.03512469,SXPP Index,-0.2781055
ABC33,BNZL LN Equity,0,-0.2,Support Services,Industrial Goods & Services,Industrials,-0.04361099,SXNP Index,1.163616
ABC33,BP/ LN Equity,0,-2.7,Oil & Gas Producers,Oil & Gas,Oil & Gas,0.8381799,SXEP Index,1.379135
ABC33,BRBY LN Equity,0,-0.2,Personal Goods,Personal & Household Goods,Consumer Goods,1.448576,SXQP Index,0.5819758
ABC33,BT/A LN Equity,0,-0.4,Fixed Line Telecommunications,Telecommunications,Telecommunications,-2.151926,SXKP Index,-0.4873369
ABC33,CCH LN Equity,0,-0.1,Beverages,Food & Beverage,Consumer Goods,2.881291,SX3P Index,0.2192515
ABC33,CCL LN Equity,0,-0.2,Travel & Leisure,Travel & Leisure,Consumer Services,0.6993007,SXTP Index,0.5615551
ABC33,CNA LN Equity,0,-0.2,"Gas, Water & Multiutilities",Utilities,Utilities,-0.3666361,SX6P Index,-0.4399267
ABC33,CPG LN Equity,0,-0.6,Travel & Leisure,Travel & Leisure,Consumer Services,0.6293266,SXTP Index,0.5615551
ABC33,CRDA LN Equity,0,-0.1,Chemicals,Chemicals,Basic Materials,0.3280705,SX4P Index,0.7524279
ABC33,CRH ID Equity,0,-0.5,Construction & Materials,Construction & Materials,Industrials,-0.228385,SXOP Index,0.4328029
ABC33,DCC LN Equity,0,-0.1,Support Services,Industrial Goods & Services,Industrials,0.2177068,SXNP Index,1.163616
ABC33,DGE LN Equity,0,-1.5,Beverages,Food & Beverage,Consumer Goods,0.856414,SX3P Index,0.2192515
ABC33,DLG LN Equity,0,-0.1,Nonlife Insurance,Insurance,Financials,0.179265,SXIP Index,0.0144087
ABC33,EVR LN Equity,0,-0.1,Industrial Metals & Mining,Basic Resources,Basic Materials,0.9181331,SXPP Index,-0.2781055
ABC33,EXPN LN Equity,0,-0.4,Support Services,Industrial Goods & Services,Industrials,0.7865758,SXNP Index,1.163616
ABC33,EZJ LN Equity,0,-0.1,Travel & Leisure,Travel & Leisure,Consumer Services,-1.165644,SXTP Index,0.5615551
ABC33,FERG LN Equity,0,-0.3,Support Services,Industrial Goods & Services,Industrials,1.016227,SXNP Index,1.163616
ABC33,FR FP Equity,-20.9,0,Automobiles & Parts,Automobiles & Parts,Consumer Goods,0.6352459,SXAP Index,0.498554
ABC33,GLEN LN Equity,0,-1,Mining,Basic Resources,Basic Materials,-2.475764,SXPP Index,-0.2781055
ABC33,GSK LN Equity,0,-1.8,Pharmaceuticals & Biotechnology,Health Care,Health Care,0.708489,SXDP Index,0.646873
ABC33,GVC LN Equity,0,-0.1,Travel & Leisure,Travel & Leisure,Consumer Services,2.827521,SXTP Index,0.5615551
ABC33,HL/ LN Equity,0,-0.1,Financial Services,Financial Services,Financials,2.831595,SXFP Index,-0.1056954
ABC33,HLMA LN Equity,0,-0.1,Electronic & Electrical Equipment,Industrial Goods & Services,Industrials,1.568335,SXNP Index,1.163616
ABC33,HSBA LN Equity,0,-3.4,Banks,Banks,Financials,-0.7858546,SX7P Index,-0.6109482
ABC33,IAG LN Equity,0,-0.3,Travel & Leisure,Travel & Leisure,Consumer Services,-0.8494435,SXTP Index,0.5615551
ABC33,IHG LN Equity,0,-0.2,Travel & Leisure,Travel & Leisure,Consumer Services,0.5275375,SXTP Index,0.5615551
ABC33,III LN Equity,0,-0.2,Financial Services,Financial Services,Financials,0.1966354,SXFP Index,-0.1056954
ABC33,IMB LN Equity,0,-0.6,Tobacco,Personal & Household Goods,Consumer Goods,-0.3772291,SXQP Index,0.5819758
ABC33,INF LN Equity,0,-0.2,Media,Media,Consumer Services,1.120114,SXMP Index,0.9075618
ABC33,ITRK LN Equity,0,-0.2,Support Services,Industrial Goods & Services,Industrials,0.533049,SXNP Index,1.163616
ABC33,ITV LN Equity,0,-0.2,Media,Media,Consumer Services,0.4744627,SXMP Index,0.9075618
ABC33,JE/ LN Equity,0,-0.1,General Retailers,Retail,Consumer Services,0.8571429,SXRP Index,0.6251879
ABC33,JMAT LN Equity,66.3,-0.2,Chemicals,Chemicals,Basic Materials,-0.5289533,SX4P Index,0.7524279
ABC33,KGF LN Equity,0,-0.2,General Retailers,Retail,Consumer Services,1.038874,SXRP Index,0.6251879
ABC33,LAND LN Equity,0,-0.2,Real Estate Investment Trusts,Real Estate,Financials,0.2308742,SX86P Index,0.4804201
ABC33,LGEN LN Equity,0,-0.4,Life Insurance,Insurance,Financials,0.07510327,SXIP Index,0.0144087
ABC33,LLOY LN Equity,0,-1.1,Banks,Banks,Financials,-0.6990785,SX7P Index,-0.6109482
ABC33,LSE LN Equity,0,-0.3,Financial Services,Financial Services,Financials,0,SXFP Index,-0.1056954
ABC33,MCRO LN Equity,0,-0.1,Software & Computer Services,Technology,Technology,1.597818,SX8P Index,1.215296
ABC33,MKS LN Equity,0,-0.1,General Retailers,Retail,Consumer Services,-0.4482869,SXRP Index,0.6251879
ABC33,MNDI LN Equity,0,-0.2,Forestry & Paper,Basic Resources,Basic Materials,0.1456311,SXPP Index,-0.2781055
ABC33,MRO LN Equity,0,-0.2,Construction & Materials,Construction & Materials,Industrials,0,SXOP Index,0.4328029
ABC33,MRW LN Equity,0,-0.1,Food & Drug Retailers,Retail,Consumer Services,0.4315418,SXRP Index,0.6251879
ABC33,NG/ LN Equity,0,-0.7,"Gas, Water & Multiutilities",Utilities,Utilities,-1.843743,SX6P Index,-0.4399267
ABC33,NMC LN Equity,0,-0.1,Health Care Equipment & Services,Health Care,Health Care,1.867572,SXDP Index,0.646873
ABC33,NXT LN Equity,0,-0.2,General Retailers,Retail,Consumer Services,1.287263,SXRP Index,0.6251879
ABC33,OCDO LN Equity,0,-0.1,Food & Drug Retailers,Retail,Consumer Services,9.045971,SXRP Index,0.6251879
ABC33,PPB ID Equity,0,-0.2,Travel & Leisure,Travel & Leisure,Consumer Services,0.5841742,SXTP Index,0.5615551
ABC33,PRU LN Equity,0,-1.1,Life Insurance,Insurance,Financials,-1.256983,SXIP Index,0.0144087
ABC33,PSN LN Equity,0,-0.2,Household Goods & Home Construction,Personal & Household Goods,Consumer Goods,0.8484849,SXQP Index,0.5819758
ABC33,PSON LN Equity,0,-0.2,Media,Media,Consumer Services,1.770507,SXMP Index,0.9075618
ABC33,RB/ LN Equity,0,-0.9,Household Goods & Home Construction,Personal & Household Goods,Consumer Goods,-0.2510198,SXQP Index,0.5819758
ABC33,RBS LN Equity,0,-0.3,Banks,Banks,Financials,-2.277267,SX7P Index,-0.6109482
ABC33,RDSA LN Equity,0,-2.9,Oil & Gas Producers,Oil & Gas,Oil & Gas,1.125915,SXEP Index,1.379135
ABC33,RDSB LN Equity,0,-2.4,Oil & Gas Producers,Oil & Gas,Oil & Gas,0.8889695,SXEP Index,1.379135
ABC33,REL LN Equity,0,-0.4,Media,Media,Consumer Services,-0.2416918,SXMP Index,0.9075618
ABC33,RIO LN Equity,0,-1.1,Mining,Basic Resources,Basic Materials,-0.3604903,SXPP Index,-0.2781055
ABC33,RMG LN Equity,0,-0.1,Industrial Transportation,Industrial Goods & Services,Industrials,0.1849188,SXNP Index,1.163616
ABC33,RMV LN Equity,0,-0.1,Media,Media,Consumer Services,0.2766798,SXMP Index,0.9075618
ABC33,RR/ LN Equity,0,-0.4,Aerospace & Defense,Industrial Goods & Services,Industrials,0.505459,SXNP Index,1.163616
ABC33,RRS LN Equity,0,-0.1,Mining,Basic Resources,Basic Materials,-1.419176,SXPP Index,-0.2781055
ABC33,RSA LN Equity,0,-0.2,Nonlife Insurance,Insurance,Financials,-0.3970678,SXIP Index,0.0144087
ABC33,RTO LN Equity,0,-0.2,Support Services,Industrial Goods & Services,Industrials,1.109489,SXNP Index,1.163616
ABC33,SBRY LN Equity,0,-0.1,Food & Drug Retailers,Retail,Consumer Services,0.0911577,SXRP Index,0.6251879
ABC33,SDR LN Equity,0,-0.1,Financial Services,Financial Services,Financials,-0.7343941,SXFP Index,-0.1056954
ABC33,SGE LN Equity,0,-0.2,Software & Computer Services,Technology,Technology,1.689958,SX8P Index,1.215296
ABC33,SGRO LN Equity,0,-0.2,Real Estate Investment Trusts,Real Estate,Financials,0.8316008,SX86P Index,0.4804201
ABC33,SHP LN Equity,0,-0.9,Pharmaceuticals & Biotechnology,Health Care,Health Care,0.1630182,SXDP Index,0.646873
ABC33,SKG ID Equity,0,-0.2,General Industrials,Industrial Goods & Services,Industrials,0.9631728,SXNP Index,1.163616
ABC33,SKY LN Equity,0,-0.4,Media,Media,Consumer Services,2.247191,SXMP Index,0.9075618
ABC33,SLA LN Equity,0,-0.2,Financial Services,Financial Services,Financials,-1.03125,SXFP Index,-0.1056954
ABC33,SMDS LN Equity,0,-0.1,General Industrials,Industrial Goods & Services,Industrials,2.850291,SXNP Index,1.163616
ABC33,SMIN LN Equity,0,-0.2,General Industrials,Industrial Goods & Services,Industrials,1.305862,SXNP Index,1.163616
ABC33,SMT LN Equity,0,-0.2,Equity Investment Instruments,Financial Services,Financials,0.9310987,SXFP Index,-0.1056954
ABC33,SN/ LN Equity,0,-0.3,Health Care Equipment & Services,Health Care,Health Care,0.7150922,SXDP Index,0.646873
ABC33,SSE LN Equity,0,-0.3,Electricity,Utilities,Utilities,-1.363473,SX6P Index,-0.4399267
ABC33,STAN LN Equity,0,-0.4,Banks,Banks,Financials,-0.8461208,SX7P Index,-0.6109482
ABC33,STJ LN Equity,0,-0.1,Life Insurance,Insurance,Financials,-0.2532714,SXIP Index,0.0144087
ABC33,SVT LN Equity,0,-0.1,"Gas, Water & Multiutilities",Utilities,Utilities,-3.644533,SX6P Index,-0.4399267
ABC33,TSCO LN Equity,0,-0.6,Food & Drug Retailers,Retail,Consumer Services,-2.00077,SXRP Index,0.6251879
ABC33,TUI LN Equity,0,-0.2,Travel & Leisure,Travel & Leisure,Consumer Services,0.6828979,SXTP Index,0.5615551
ABC33,TW/ LN Equity,0,-0.1,Household Goods & Home Construction,Personal & Household Goods,Consumer Goods,0.5203816,SXQP Index,0.5819758
ABC33,ULVR LN Equity,0,-1.1,Personal Goods,Personal & Household Goods,Consumer Goods,-0.225841,SXQP Index,0.5819758
ABC33,UU/ LN Equity,0,-0.1,"Gas, Water & Multiutilities",Utilities,Utilities,-4.044885,SX6P Index,-0.4399267
ABC33,VOD LN Equity,0,-1.2,Mobile Telecommunications,Telecommunications,Telecommunications,-0.5681818,SXKP Index,-0.4873369
ABC33,WPP LN Equity,0,-0.3,Media,Media,Consumer Services,1.445684,SXMP Index,0.9075618
ABC33,WTB LN Equity,0,-0.2,Travel & Leisure,Travel & Leisure,Consumer Services,-0.1494024,SXTP Index,0.5615551
ABC34,CGG FP Equity,46,0,"Oil Equipment, Services & Distribution",Oil & Gas,Oil & Gas,-0.9847807,SXEP Index,1.379135
ABC34,EQNR NO Equity,-46.4,0,Oil & Gas Producers,Oil & Gas,Oil & Gas,2.407996,SXEP Index,1.379135
