Manager,Ticker,Outright,LookThrough,Sector,SuperSector,Industry,Return,SuperSectorIndex,SuperSectorIndexReturn
GJ,AMEAS FH Equity,0,-2.4,Leisure Goods,Personal & Household Goods,Consumer Goods,0.778066,SXQP Index,1.072337
GJ,AMGN US Equity,0,-2.1,Pharmaceuticals & Biotechnology,Health Care,Health Care,0.2266717,SXDP Index,0.9666694
GJ,AMZN US Equity,0,-2.1,General Retailers,Retail,Consumer Services,-1.156508,SXRP Index,0.6456596
GJ,ASML NA Equity,108.1,-0.3,Technology Hardware & Equipment,Technology,Technology,0.210021,SX8P Index,0.2669742
GJ,ASML US Equity,0,-4.2,Technology Hardware & Equipment,Technology,Technology,-1.935979,SX8P Index,0.2669742
GJ,ATL IM Equity,0,-4.4,Industrial Transportation,Industrial Goods & Services,Industrials,0.8403361,SXNP Index,0.650126
GJ,ATO FP Equity,0,-2.9,Software & Computer Services,Technology,Technology,-0.1281504,SX8P Index,0.2669742
GJ,ATVI US Equity,0,-2.1,Leisure Goods,Personal & Household Goods,Consumer Goods,-1.811594,SXQP Index,1.072337
GJ,AUTO LN Equity,0,-4,Media,Media,Consumer Services,0.6174306,SXMP Index,0.5542246
GJ,AVGO US Equity,0,-4.2,Technology Hardware & Equipment,Technology,Technology,-1.14026,SX8P Index,0.2669742
GJ,AZM IM Equity,0,-0.5,Financial Services,Financial Services,Financials,1.372998,SXFP Index,0.905816
GJ,BAMI IM Equity,0,-1.2,Banks,Banks,Financials,1.796289,SX7P Index,0.6701741
GJ,BAS GR Equity,0,-0.3,Chemicals,Chemicals,Basic Materials,-0.4408523,SX4P Index,0.5173808
GJ,BAYN GR Equity,0,-0.3,Pharmaceuticals & Biotechnology,Health Care,Health Care,-1.586805,SXDP Index,0.9666694
GJ,BB FP Equity,0,-1.6,Household Goods & Home Construction,Personal & Household Goods,Consumer Goods,0.5044136,SXQP Index,1.072337
GJ,BBVA SM Equity,0,-0.2,Banks,Banks,Financials,1.244534,SX7P Index,0.6701741
GJ,BEI GR Equity,0,-7.3,Personal Goods,Personal & Household Goods,Consumer Goods,-0.2875334,SXQP Index,1.072337
GJ,BGN IM Equity,0,-0.4,Financial Services,Financial Services,Financials,2.535211,SXFP Index,0.905816
GJ,BIDU US Equity,0,-2.1,Software & Computer Services,Technology,Technology,0.07309645,SX8P Index,0.2669742
GJ,BIIB US Equity,0,-2.1,Pharmaceuticals & Biotechnology,Health Care,Health Care,-0.7641072,SXDP Index,0.9666694
GJ,BKNG US Equity,0,-2.1,Travel & Leisure,Travel & Leisure,Consumer Services,0.6001152,SXTP Index,0.6633038
GJ,BMED IM Equity,0,-0.5,Life Insurance,Insurance,Financials,2.432667,SXIP Index,1.062417
GJ,BMRN US Equity,0,-2.1,Pharmaceuticals & Biotechnology,Health Care,Health Care,0.5749574,SXDP Index,0.9666694
GJ,BMW GR Equity,0,-0.1,Automobiles & Parts,Automobiles & Parts,Consumer Goods,-0.7539936,SXAP Index,0.5500247
GJ,BN FP Equity,0,-10.6,Food Producers,Food & Beverage,Consumer Goods,0.7069914,SX3P Index,1.030116
GJ,BNP FP Equity,0,-15.7,Banks,Banks,Financials,0.4722327,SX7P Index,0.6701741
GJ,BOSS GR Equity,0,-3.8,Personal Goods,Personal & Household Goods,Consumer Goods,1.393908,SXQP Index,1.072337
GJ,BPE IM Equity,0,-0.6,Banks,Banks,Financials,0.9689922,SX7P Index,0.6701741
GJ,BRE IM Equity,0,-0.6,Automobiles & Parts,Automobiles & Parts,Consumer Goods,0.2643172,SXAP Index,0.5500247
GJ,BZU IM Equity,0,-0.5,Construction & Materials,Construction & Materials,Industrials,0.2408478,SXOP Index,0.8841428
GJ,CA FP Equity,0,-1.9,Food & Drug Retailers,Retail,Consumer Services,0.6186317,SXRP Index,0.6456596
GJ,CA US Equity,0,-2.1,Software & Computer Services,Technology,Technology,-0.6639004,SX8P Index,0.2669742
GJ,CAP FP Equity,171.2,-4.8,Software & Computer Services,Technology,Technology,0.04384042,SX8P Index,0.2669742
GJ,CDI FP Equity,0,-2.5,Personal Goods,Personal & Household Goods,Consumer Goods,0.6822058,SXQP Index,1.072337
GJ,CDNS US Equity,0,-2.1,Software & Computer Services,Technology,Technology,0.0913868,SX8P Index,0.2669742
GJ,CELG US Equity,0,-2.1,Pharmaceuticals & Biotechnology,Health Care,Health Care,-1.081625,SXDP Index,0.9666694
GJ,CERN US Equity,0,-2.1,Software & Computer Services,Technology,Technology,0.441465,SX8P Index,0.2669742
GJ,CERV IM Equity,133.4,0,Support Services,Industrial Goods & Services,Industrials,2.12766,SXNP Index,0.650126
GJ,CHKP US Equity,0,-2.1,Software & Computer Services,Technology,Technology,0.05033219,SX8P Index,0.2669742
GJ,CHTR US Equity,0,-2.1,Media,Media,Consumer Services,1.905345,SXMP Index,0.5542246
GJ,CMCSA US Equity,0,-2.1,Media,Media,Consumer Services,-0.2411818,SXMP Index,0.5542246
GJ,CNHI IM Equity,0,-2.9,Industrial Engineering,Industrial Goods & Services,Industrials,0.1794527,SXNP Index,0.650126
GJ,COST US Equity,0,-2.1,General Retailers,Retail,Consumer Services,-0.4182893,SXRP Index,0.6456596
GJ,CPR IM Equity,0,-1.3,Beverages,Food & Beverage,Consumer Goods,1.703336,SX3P Index,1.030116
GJ,CRH ID Equity,0,-0.1,Construction & Materials,Construction & Materials,Industrials,0.6666667,SXOP Index,0.8841428
GJ,CRUS US Equity,0,-2.1,Technology Hardware & Equipment,Technology,Technology,0.2082791,SX8P Index,0.2669742
GJ,CS FP Equity,0,-10.8,Nonlife Insurance,Insurance,Financials,0.2881152,SXIP Index,1.062417
GJ,CSCO US Equity,0,-2.1,Technology Hardware & Equipment,Technology,Technology,-0.3270264,SX8P Index,0.2669742
GJ,CSX US Equity,0,-2.1,Industrial Transportation,Industrial Goods & Services,Industrials,-0.638033,SXNP Index,0.650126
GJ,CTAS US Equity,0,-2.1,Support Services,Industrial Goods & Services,Industrials,-0.832229,SXNP Index,0.650126
GJ,CTRP US Equity,0,-2.1,Travel & Leisure,Travel & Leisure,Consumer Services,-1.086031,SXTP Index,0.6633038
GJ,CTSH US Equity,0,-2.1,Software & Computer Services,Technology,Technology,0.5157881,SX8P Index,0.2669742
GJ,CTXS US Equity,0,-2.1,Software & Computer Services,Technology,Technology,-0.3654423,SX8P Index,0.2669742
GJ,CY US Equity,0,-2.1,Technology Hardware & Equipment,Technology,Technology,-1.147228,SX8P Index,0.2669742
GJ,DAI GR Equity,0,-0.2,Automobiles & Parts,Automobiles & Parts,Consumer Goods,0.2506266,SXAP Index,0.5500247
GJ,DBK GR Equity,0,-0.1,Banks,Banks,Financials,1.181878,SX7P Index,0.6701741
GJ,DEC FP Equity,0,-1.9,Media,Media,Consumer Services,-0.1419446,SXMP Index,0.5542246
GJ,DG FP Equity,0,-11,Construction & Materials,Construction & Materials,Industrials,1.940555,SXOP Index,0.8841428
GJ,DISH US Equity,0,-2.1,Media,Media,Consumer Services,0.5449591,SXMP Index,0.5542246
GJ,DLTR US Equity,0,-2.1,General Retailers,Retail,Consumer Services,-0.5712246,SXRP Index,0.6456596
GJ,DMGT LN Equity,0,-2.1,Media,Media,Consumer Services,1.491525,SXMP Index,0.5542246
GJ,DPW GR Equity,0,-0.1,Industrial Transportation,Industrial Goods & Services,Industrials,-0.6832075,SXNP Index,0.650126
GJ,DTE GR Equity,0,-0.2,Mobile Telecommunications,Telecommunications,Telecommunications,1.124859,SXKP Index,1.884442
GJ,EA US Equity,0,-2.1,Leisure Goods,Personal & Household Goods,Consumer Goods,-1.568163,SXQP Index,1.072337
GJ,EBAY US Equity,0,-2.1,General Retailers,Retail,Consumer Services,-0.08181074,SXRP Index,0.6456596
GJ,EI FP Equity,138,-6.6,Health Care Equipment & Services,Health Care,Health Care,0.5052631,SXDP Index,0.9666694
GJ,EN FP Equity,0,-2.2,Construction & Materials,Construction & Materials,Industrials,0.6518196,SXOP Index,0.8841428
GJ,ENEL IM Equity,0,-12.1,Electricity,Utilities,Utilities,1.623103,SX6P Index,1.683118
GJ,ENGI FP Equity,0,-5.9,"Gas, Water & Multiutilities",Utilities,Utilities,1.673004,SX6P Index,1.683118
GJ,ENI IM Equity,0,-13.1,Oil & Gas Producers,Oil & Gas,Oil & Gas,2.421707,SXEP Index,1.100116
GJ,ENTG US Equity,0,-2.1,Technology Hardware & Equipment,Technology,Technology,-1.161103,SX8P Index,0.2669742
GJ,EOAN GR Equity,0,-0.1,"Gas, Water & Multiutilities",Utilities,Utilities,1.866436,SX6P Index,1.683118
GJ,ERF FP Equity,145.3,0,Health Care Equipment & Services,Health Care,Health Care,0,SXDP Index,0.9666694
GJ,ESRX US Equity,0,-2.1,Health Care Equipment & Services,Health Care,Health Care,2.461854,SXDP Index,0.9666694
GJ,ETL FP Equity,0,-2.2,Media,Media,Consumer Services,2.604019,SXMP Index,0.5542246
GJ,EXO IM Equity,0,-2,Financial Services,Financial Services,Financials,1.339915,SXFP Index,0.905816
GJ,EXPE US Equity,0,-2.1,Travel & Leisure,Travel & Leisure,Consumer Services,1.190476,SXTP Index,0.6633038
GJ,FAST US Equity,0,-2.1,Support Services,Industrial Goods & Services,Industrials,-0.6458333,SXNP Index,0.650126
GJ,FB US Equity,0,-2.1,Software & Computer Services,Technology,Technology,-2.345967,SX8P Index,0.2669742
GJ,FBK IM Equity,0,-1.3,Banks,Banks,Financials,1.549267,SX7P Index,0.6701741
GJ,FCA IM Equity,0,-5.8,Automobiles & Parts,Automobiles & Parts,Consumer Goods,-0.0244828,SXAP Index,0.5500247
GJ,FISV US Equity,0,-2.1,Support Services,Industrial Goods & Services,Industrials,-0.4281509,SXNP Index,0.650126
GJ,FOX US Equity,0,-2.1,Media,Media,Consumer Services,-1.314978,SXMP Index,0.5542246
GJ,FOXA US Equity,0,-2.1,Media,Media,Consumer Services,-1.219512,SXMP Index,0.5542246
GJ,FP FP Equity,0,-32.6,Oil & Gas Producers,Oil & Gas,Oil & Gas,0.9959778,SXEP Index,1.100116
GJ,FR FP Equity,0,-2.9,Automobiles & Parts,Automobiles & Parts,Consumer Goods,-0.1083424,SXAP Index,0.5500247
GJ,FRE GR Equity,0,-0.1,Health Care Equipment & Services,Health Care,Health Care,0.1484561,SXDP Index,0.9666694
GJ,FTI FP Equity,0,-3.3,"Oil Equipment, Services & Distribution",Oil & Gas,Oil & Gas,0.2648506,SXEP Index,1.100116
GJ,G IM Equity,0,-6.1,Nonlife Insurance,Insurance,Financials,0.9883516,SXIP Index,1.062417
GJ,GILD US Equity,0,-2.1,Pharmaceuticals & Biotechnology,Health Care,Health Care,0.07014591,SXDP Index,0.9666694
GJ,GLE FP Equity,0,-6.9,Banks,Banks,Financials,0.5826051,SX7P Index,0.6701741
GJ,GOOG US Equity,0,-2.1,Software & Computer Services,Technology,Technology,-2.179235,SX8P Index,0.2669742
GJ,GOOGL US Equity,0,-2.1,Software & Computer Services,Technology,Technology,-2.261604,SX8P Index,0.2669742
GJ,HAS US Equity,0,-2.1,Leisure Goods,Personal & Household Goods,Consumer Goods,0.1505053,SXQP Index,1.072337
GJ,HEN3 GR Equity,0,-15,Household Goods & Home Construction,Personal & Household Goods,Consumer Goods,0.09263548,SXQP Index,1.072337
GJ,HOLX US Equity,0,-2.1,Health Care Equipment & Services,Health Care,Health Care,-0.2775675,SXDP Index,0.9666694
GJ,HSIC US Equity,0,-2.1,Health Care Equipment & Services,Health Care,Health Care,0.9271885,SXDP Index,0.9666694
GJ,IBE SM Equity,0,-0.2,Electricity,Utilities,Utilities,2.083962,SX6P Index,1.683118
GJ,IDTI US Equity,0,-2.1,Technology Hardware & Equipment,Technology,Technology,-1.741294,SX8P Index,0.2669742
GJ,IDXX US Equity,0,-2.1,Health Care Equipment & Services,Health Care,Health Care,-1.111714,SXDP Index,0.9666694
GJ,IFX GY Equity,-39.1,0,Technology Hardware & Equipment,Technology,Technology,0.140779,SX8P Index,0.2669742
GJ,IG IM Equity,0,-0.8,"Gas, Water & Multiutilities",Utilities,Utilities,1.954048,SX6P Index,1.683118
GJ,ILMN US Equity,0,-2.1,Pharmaceuticals & Biotechnology,Health Care,Health Care,0.6199828,SXDP Index,0.9666694
GJ,INCY US Equity,0,-2.1,Pharmaceuticals & Biotechnology,Health Care,Health Care,-0.4954824,SXDP Index,0.9666694
GJ,INF LN Equity,0,-10.4,Media,Media,Consumer Services,0.0715137,SXMP Index,0.5542246
GJ,INGA NA Equity,0,-0.2,Banks,Banks,Financials,0.09751341,SX7P Index,0.6701741
GJ,INTC US Equity,0,-4.2,Technology Hardware & Equipment,Technology,Technology,-1.454183,SX8P Index,0.2669742
GJ,INTU US Equity,0,-2.1,Software & Computer Services,Technology,Technology,-0.3309969,SX8P Index,0.2669742
GJ,ISP IM Equity,0,-11.1,Banks,Banks,Financials,2.045777,SX7P Index,0.6701741
GJ,ISRG US Equity,0,-2.1,Health Care Equipment & Services,Health Care,Health Care,-0.5162876,SXDP Index,0.9666694
GJ,ITRK LN Equity,-62.6,0,Support Services,Industrial Goods & Services,Industrials,0.4265908,SXNP Index,0.650126
GJ,ITV LN Equity,0,-6.9,Media,Media,Consumer Services,-0.05847953,SXMP Index,0.5542246
GJ,ITX SM Equity,0,-0.1,General Retailers,Retail,Consumer Services,1.059105,SXRP Index,0.6456596
GJ,JBHT US Equity,0,-2.1,Industrial Transportation,Industrial Goods & Services,Industrials,-0.3186274,SXNP Index,0.650126
GJ,JD US Equity,0,-2.1,General Retailers,Retail,Consumer Services,-1.056973,SXRP Index,0.6456596
GJ,KER IM Equity,0,-9.5,General Retailers,Retail,Consumer Services,0.2748414,SXRP Index,0.6456596
GJ,KHC US Equity,0,-2.1,Food Producers,Food & Beverage,Consumer Goods,0.8858109,SX3P Index,1.030116
GJ,KLAC US Equity,0,-4.2,Technology Hardware & Equipment,Technology,Technology,-2.119461,SX8P Index,0.2669742
GJ,LBTYA US Equity,0,-2.1,Media,Media,Consumer Services,1.805706,SXMP Index,0.5542246
GJ,LBTYK US Equity,0,-2.1,Media,Media,Consumer Services,1.7603,SXMP Index,0.5542246
GJ,LDO IM Equity,0,-1,Aerospace & Defense,Industrial Goods & Services,Industrials,2.676864,SXNP Index,0.650126
GJ,LR FP Equity,0,-4.3,Electronic & Electrical Equipment,Industrial Goods & Services,Industrials,0.9023526,SXNP Index,0.650126
GJ,LRCX US Equity,0,-4.2,Technology Hardware & Equipment,Technology,Technology,-3.351633,SX8P Index,0.2669742
GJ,LUX IM Equity,0,-10.5,Personal Goods,Personal & Household Goods,Consumer Goods,0.733945,SXQP Index,1.072337
GJ,MAR US Equity,0,-2.1,Travel & Leisure,Travel & Leisure,Consumer Services,-1.557435,SXTP Index,0.6633038
GJ,MB IM Equity,0,-1.5,Banks,Banks,Financials,1.211815,SX7P Index,0.6701741
GJ,MC FP Equity,0,-79.9,Personal Goods,Personal & Household Goods,Consumer Goods,1.367916,SXQP Index,1.072337
GJ,MCHP US Equity,0,-4.2,Technology Hardware & Equipment,Technology,Technology,-1.497759,SX8P Index,0.2669742
GJ,MDLZ US Equity,0,-2.1,Food Producers,Food & Beverage,Consumer Goods,-0.1223691,SX3P Index,1.030116
